2016-10-13 22:00;3,4;5,780079985;85,65;121,96;43,56603241;5,969453222,6910
2016-10-13 22:15;3,4;5,944915771;86,57;120,11;43,56603241;6,00742217,6910
2016-10-13 22:30;3,4;5,51782947;86,6;119,83;43,56603241;5,997598758,6910
2016-10-13 22:45;3,38;5,571069717;86,6;118,64;43,56603241;5,938038193,6910
2016-10-13 23:00;3,29;5,854847949;85,68;116,26;44,04266877;5,630068309,6911
2016-10-13 23:15;3,24;5,944915771;84,25;114,06;44,37628937;5,289571357,6911
2016-10-13 23:30;3,18;5,658301294;84,01;113,98;44,37628937;5,254045712,6911
2016-10-13 23:45;3,2;5,692350777;84,01;116,56;44,91668489;5,2997148,6911
2016-10-14 00:00;3,18;5,558653347;84,01;115,77;45,20577338;5,224870438,6912
2016-10-14 00:15;3,18;5,172655106;84,71;115,05;45,43046063;5,25597716,6912
2016-10-14 00:30;3,18;5,172655106;84,65;114,91;45,93728638;5,173826961,6912
2016-10-14 00:45;3,18;5,295189381;84,01;115,33;45,93728638;5,10689095,6912
2016-10-14 01:00;3,04;4,889066251;83,78;116,37;45,93728638;5,12181356,6913
2016-10-14 01:15;3,06;5,045126247;83,54;121,76;45,93728638;5,325057317,6913
2016-10-14 01:30;3,15;5,172655106;84,68;120,22;45,14509672;5,527870551,6913
2016-10-14 01:45;3,18;5,495784373;84,82;119,38;45,13618851;5,509921514,6913
2016-10-14 02:00;3,18;5,54650116;84,82;119,67;45,34260294;5,494576962,6914
2016-10-14 02:15;3,18;5,54650116;84,82;119,43;45,93728638;5,40095376,6914
2016-10-14 02:30;3,19;5,447679524;84,82;120,48;45,93728638;5,448437654,6914
2016-10-14 02:45;3,25;5,172655106;84,82;120,17;45,93728638;5,434418599,6914
2016-10-14 03:00;3,33;5,360482425;84,82;121,55;45,93728638;5,496826003,6915
2016-10-14 03:15;3,3;4,798809052;84,82;124,27;45,93728638;5,619831899,6915
2016-10-14 03:30;3,29;5,107367877;84,82;123,72;45,93728638;5,594959384,6915
2016-10-14 03:45;3,31;5,520674628;84,82;122,77;45,93728638;5,551997765,6915
2016-10-14 04:00;3,29;5,54650116;85,41;121,36;45,93728638;5,571511248,6916
2016-10-14 04:15;3,29;5,54650116;85,61;121,16;45,93728638;5,590512619,6916
2016-10-14 04:30;3,22;5,304466994;85,62;121,39;45,93728638;5,602537013,6916
