År;Månad;Dag;Timme;Temperatur;Effekt;Vind;Soltimmar
2017;3;9;4;-1,293201447;20,98037013;2,4;0
2017;3;9;5;-1,15101275;20,818529;1,8;0
2017;3;9;6;-0,260166168;22,82865193;1,7;0
2017;3;9;7;0,25424273;21,57640345;1,5;0
2017;3;9;8;1,231363882;22,38823254;2,3;0
2017;3;9;9;2,202479059;20,4238525;2,1;0
2017;3;9;10;3,225142356;20,10082879;2,1;0
2017;3;9;11;4,103953743;19,86204136;1,7;0
2017;3;9;12;4,816509247;19,25068644;1,7;0
2017;3;9;13;4,816509247;19,35261925;2,4;0
2017;3;9;14;4,816509247;20,5756791;2,4;0
2017;3;9;15;4,816509247;19,53133224;2,4;0
2017;3;9;16;3,983079168;20,61570927;2,1;0
2017;3;9;17;3,812465668;20,84936442;1,8;0
2017;3;9;18;3,065766821;20,72066514;1,8;0
2017;3;9;19;2,779430389;19,74835989;2,3;0
2017;3;9;20;2,779430389;18,46916576;2,4;0
2017;3;9;21;2,779430389;17,6758879;1,8;0
2017;3;9;22;2,779430389;18,68087621;2,5;0
2017;3;9;23;2,779430389;19,1428843;2,2;0
2017;3;10;0;2,779430389;18,93824686;1,6;0
2017;3;10;1;2,779430389;19,09469818;1,1;0
2017;3;10;2;2,779430389;19,19185799;1,4;0
2017;3;10;3;2,779430389;19,41294694;1,5;0
2017;3;10;4;2,779430389;18,81704655;1,7;0
2017;3;10;5;2,779430389;19,5183933;1,1;0
2017;3;10;6;2,779430389;21,79059115;0,6;0
2017;3;10;7;2,779430389;21,11452298;0;0
2017;3;10;8;3,165096032;21,40275678;0;65
2017;3;10;9;3,812465668;19,30024095;1,9;0
2017;3;10;10;3,812465668;20,21485153;2,5;0
2017;3;10;11;3,004739975;21,15996062;2,6;1233
2017;3;10;12;2,779430389;20,87235882;2,7;0
2017;3;10;13;2,779430389;21,51276015;3;0
2017;3;10;14;3,46152321;20,97898304;3,4;0
2017;3;10;15;3,812465668;19,97242536;2,6;0
2017;3;10;16;3,468848291;19,33388963;0;0
2017;3;10;17;1,836723018;22,69983463;0,6;0
2017;3;10;18;-0,648141496;27,14813111;1,4;0
2017;3;10;19;-1,948107837;26,76122917;0,7;0
2017;3;10;20;-2,322491219;25,13102653;1,7;0
2017;3;10;21;-3,328754425;21,81695204;0,9;0
2017;3;10;22;-3,328754425;23,05579299;0,7;0
2017;3;10;23;-3,328754425;24,41143525;0;0
2017;3;11;0;-4,044069594;24,29436098;0;0
2017;3;11;1;-4,354160309;24,55939301;0,7;0
2017;3;11;2;-4,354160309;22,75091644;0,8;0
2017;3;11;3;-4,13255728;23,5068016;0;0
2017;3;11;4;-3,808713879;23,75603123;0,7;0
2017;3;11;5;-4,499181296;23,52331611;0;0
2017;3;11;6;-5,358203888;25,3372271;0;2070
2017;3;11;7;-4,544675036;23,27170815;0,6;3600
2017;3;11;8;-1,740175101;20,05322507;0,6;3600
2017;3;11;9;0,751713376;18,54919262;1,3;3600
2017;3;11;10;3,120422624;16,46225566;1;3600
2017;3;11;11;5,291320622;14,59553245;1,7;3600
2017;3;11;12;5,849544525;13,54830472;2,6;3600
2017;3;11;13;6,765810989;13,18763613;3,1;3600
2017;3;11;14;6,853588104;12,89716382;1,8;3600
2017;3;11;15;6,853588104;12,97856375;1,8;3600
2017;3;11;16;6,532853076;14,07372123;1,7;3586
2017;3;11;17;4,266668583;19,35968606;1,2;1217
2017;3;11;18;1,475001175;22,87715804;0,9;0
2017;3;11;19;-0,265612239;23,37338872;0;0
2017;3;11;20;-1,452217407;22,80210763;0,6;0
2017;3;11;21;-2,297245026;24,31278616;0,7;0
2017;3;11;22;-2,297245026;24,40760897;0;0
2017;3;11;23;-2,398098565;24,22211595;0;0
2017;3;12;0;-3,328754425;25,5464931;1,4;0
2017;3;12;1;-3,328754425;25,69430638;1,3;0
2017;3;12;2;-3,328754425;24,95769726;1,3;0
2017;3;12;3;-3,328754425;25,26353179;1,5;0
2017;3;12;4;-3,328754425;25,47769298;1,4;0
2017;3;12;5;-3,328754425;25,43128843;1,5;0
2017;3;12;6;-3,328754425;26,60453511;1,4;2318
2017;3;12;7;-2,621728506;26,09606548;1,4;812
2017;3;12;8;0,438477473;18,87289485;2,2;315
2017;3;12;9;3,02203943;16,08137011;2,7;2952
2017;3;12;10;5,11920691;14,59006719;3,9;2944
2017;3;12;11;5,897795792;13,81882449;4,7;3590
2017;3;12;12;6,982670808;13,83197359;5,5;1769
2017;3;12;13;7,885101318;13,62519421;5,4;0
2017;3;12;14;7,885101318;13,75542043;5,3;0
2017;3;12;15;7,525577989;14,27946015;3,4;1020
2017;3;12;16;6,853588104;15,57291293;2,9;542
2017;3;12;17;5,904807762;17,52290068;2,6;0
2017;3;12;18;4,647079961;17,49312085;2,9;0
2017;3;12;19;3,812465668;17,97222277;2,3;0
2017;3;12;20;3,812465668;18,25097919;2,3;0
2017;3;12;21;3,812465668;17,49601147;1,7;0
2017;3;12;22;3,812465668;18,61139981;1,9;0
2017;3;12;23;3,62022469;18,12394098;1,6;0
2017;3;13;0;2,779430389;18,61688818;2,8;0
2017;3;13;1;2,779430389;19,95675173;1,4;0
2017;3;13;2;2,426827297;20,57502837;1,4;0
2017;3;13;3;0,701186175;22,50798164;0,8;0
2017;3;13;4;-0,378703236;26,05068908;1,1;0
2017;3;13;5;-1,293201447;26,90829321;1,7;0
2017;3;13;6;-1,293201447;26,26878784;1,4;0
2017;3;13;7;-0,688587204;24,68027121;2;0
2017;3;13;8;1,271469827;19,5582445;4,2;561
2017;3;13;9;2,869001752;16,47430439;2,9;3433
2017;3;13;10;4,999023775;15,19662174;3,6;3600
2017;3;13;11;6,065425609;15,93573419;3,6;1646
2017;3;13;12;6,853588104;17,4957178;3,4;1127
2017;3;13;13;6,853588104;16,02435369;4,8;3253
2017;3;13;14;7,844688923;15,32279056;4,9;3600
2017;3;13;15;7,437036046;15,70646907;4,7;2664
2017;3;13;16;6,467537532;17,46981894;3,9;17
2017;3;13;17;5,049253573;19,81986079;1,9;0
2017;3;13;18;3,812465668;19,04524134;2,7;0
2017;3;13;19;3,755515007;17,12364176;4,8;0
2017;3;13;20;2,779430389;16,89422001;2,6;0
2017;3;13;21;2,779430389;16,22043934;1,7;0
2017;3;13;22;2,779430389;16,20135994;2,3;0
2017;3;13;23;2,779430389;16,84504986;2,7;0
2017;3;14;0;2,779430389;18,8522498;2,9;0
2017;3;14;1;2,779430389;18,05920426;3,9;0
2017;3;14;2;2,779430389;16,23066257;4,2;0
2017;3;14;3;2,779430389;15,9401836;2,4;0
2017;3;14;4;2,779430389;16,68305896;2,7;0
2017;3;14;5;2,779430389;17,67979091;3;0
2017;3;14;6;2,779430389;19,02247883;1,7;0
2017;3;14;7;3,46882017;18,89978147;2,6;0
2017;3;14;8;3,812465668;18,44397514;4;0
2017;3;14;9;4,804963911;17,66400511;4,6;0
2017;3;14;10;6,412853971;16,5520131;4,1;5
2017;3;14;11;6,996592798;15,6501333;6,3;3047
2017;3;14;12;8,670955646;14,61024018;6,8;3375
2017;3;14;13;8,918136597;15,1831688;4,4;665
2017;3;14;14;8,918136597;14,95107271;3,8;266
2017;3;14;15;8,572102204;15,81615492;5,6;0
2017;3;14;16;7,616981521;17,31260462;5,5;0
2017;3;14;17;6,853588104;18,11402419;6,1;0
2017;3;14;18;6,853588104;17,65724206;8,2;0
2017;3;14;19;6,853588104;16,78170628;7,9;0
2017;3;14;20;6,252827553;15,81689357;7,5;0
2017;3;14;21;5,332627733;15,90039518;7;0
2017;3;14;22;4,816509247;15,76894699;8,3;0
2017;3;14;23;4,816509247;15,55225799;8,7;0
2017;3;15;0;4,234929833;16,93500939;8,9;0
2017;3;15;1;3,812465668;16,67558014;8,9;0
2017;3;15;2;3,812465668;16,53393506;8,4;0
2017;3;15;3;2,963310531;16,92633096;7;0
2017;3;15;4;2,744335175;18,16830266;6,6;0
2017;3;15;5;2,744335175;18,5139482;8,4;0
2017;3;15;6;2,744335175;20,78943206;8,3;2096
2017;3;15;7;2,846531059;20,39830214;8;1698
2017;3;15;8;4,073600403;18,05834468;7,8;2159
2017;3;15;9;4,896005766;15,10496404;7,2;2378
2017;3;15;10;7,254095898;14,40506922;9,4;2132
2017;3;15;11;9,174720431;13,34148576;9,7;1699
2017;3;15;12;9,914550781;12,93021981;8,8;3121
2017;3;15;13;9,914550781;13,00878066;8;3600
2017;3;15;14;10,63913082;12,39181764;8,3;3600
2017;3;15;15;10,82449679;12,76870503;8,1;3600
2017;3;15;16;9,914550781;14,19494855;6,8;2792
2017;3;15;17;9,002455787;16,4339761;4,9;198
2017;3;15;18;8,271617665;17,64028285;6,4;0
2017;3;15;19;6,963043428;18,61656011;7,2;0
2017;3;15;20;5,388022104;19,04593496;6,8;0
2017;3;15;21;4,781414032;18,66807917;7,1;0
2017;3;15;22;4,769877571;16,04455481;7,1;0
2017;3;15;23;3,761940063;15,92109832;5,3;0
2017;3;16;0;2,494107992;16,12603813;5;0
2017;3;16;1;1,082075706;15,96560479;3,8;0
2017;3;16;2;0,708782196;16,67793343;4,7;0
2017;3;16;3;0,537257248;18,86944869;4,2;0
2017;3;16;4;-0,295261383;21,69873959;3,5;0
2017;3;16;5;-1,112678243;21,66277216;3,3;0
2017;3;16;6;-2,33234024;24,45116037;2,7;2569
2017;3;16;7;-0,119953217;21,68138727;4,5;3600
2017;3;16;8;3,230709522;18,135371;4;3600
2017;3;16;9;4,842494383;16,36188486;3,5;3600
2017;3;16;10;6,15804641;14,64199308;2,9;3600
2017;3;16;11;7,690364181;13,62666722;2,4;3600
2017;3;16;12;8,390477786;13,72167941;3,2;3600
2017;3;16;13;8,847942352;13,90130272;3,7;3600
2017;3;16;14;8,847942352;14,5289271;3,2;3497
2017;3;16;15;8,847942352;14,66913331;2,5;2813
2017;3;16;16;8,020175915;16,86611724;3,3;0
2017;3;16;17;7,418662099;17,97813159;3,3;0
2017;3;16;18;6,818492889;18,07455354;2,8;0
2017;3;16;19;6,818492889;17,04901175;4,1;0
2017;3;16;20;6,818492889;15,95355795;4,3;0
2017;3;16;21;6,818492889;14,86483843;4,5;0
2017;3;16;22;6,818492889;13,2559885;4,7;0
2017;3;16;23;6,818492889;12,14025128;3,6;0
2017;3;17;0;6,818492889;11,67026376;3,3;0
2017;3;17;1;6,818492889;12,23029196;4,6;0
2017;3;17;2;6,818492889;12,970388;3,7;0
2017;3;17;3;6,818492889;14,07534134;4,6;0
2017;3;17;4;6,264555632;15,79636009;9,2;0
2017;3;17;5;5,395473732;17,76881459;5,5;0
2017;3;17;6;4,781414032;19,84797876;7,7;0
2017;3;17;7;4,781414032;19,93710002;7,6;0
2017;3;17;8;4,781414032;18,79125094;10,3;785
2017;3;18;12;7,22185908;14,90795772;1,8;1471
2017;3;18;13;7,226703519;16,25909701;1,9;0
2017;3;18;14;5,81444931;17,80187194;1;0
2017;3;18;15;5,81444931;17,51219476;3,6;0
2017;3;18;16;5,626254673;17,4793339;4,1;0
2017;3;18;17;4,732546394;18,15674697;3;0
2017;3;18;18;3,333265717;18,57866268;3,7;0
2017;3;18;19;1,363631107;19,26451593;1,8;0
2017;3;18;20;-0,799009558;20,60039313;1,4;0
2017;3;18;21;-1,328296661;19,89718306;0,6;0
2017;3;18;22;-2,204142004;19,20309261;0,7;0
2017;3;18;23;-2,33234024;19,36306921;1,3;0
2017;3;19;0;-2,33234024;19,79844164;0;0
2017;3;19;1;-3,065037699;21,28768101;0,8;0
2017;3;19;2;-4,093512037;23,24700962;1,2;0
2017;3;19;3;-4,404518127;24,60301705;0,7;0
2017;3;19;4;-5,233282439;24,24543242;0;0
2017;3;19;5;-6,035119264;24,12312477;0;0
2017;3;19;6;-6,461433411;26,38346108;0,9;3271
2017;3;19;7;-4,452096635;22,42152649;0;3600
2017;3;19;8;-1,398341358;18,01006336;0,6;3600
2017;3;19;9;1,07953083;15,971003;0,6;3600
2017;3;19;10;2,918532184;15,71137178;1,8;3600
2017;3;19;11;4,322228101;16,13509647;1;3600
2017;3;19;12;4,746318817;15,09826062;1,8;3600
2017;3;19;13;4,746318817;14,24949888;2,4;3600
2017;3;19;14;4,746318817;14,24568586;2,2;3600
2017;3;19;15;5,192432806;15,24791011;1,8;3600
2017;3;19;16;5,779354095;16,83163646;1,4;1696
2017;3;19;17;5,077471794;18,75400763;1;490
2017;3;19;18;2,064801992;23,25422809;0,9;0
2017;3;19;19;-0,176105662;23,64286154;1,3;0
2017;3;19;20;-0,330356598;21,49884826;1,4;0
2017;3;19;21;-0,330356598;20,11665457;1,9;0
2017;3;19;22;-0,330356598;17,6766705;2;0
2017;3;19;23;-0,330356598;16,92237459;2,1;0
2017;3;20;0;-0,330356598;16,93785504;1;0
2017;3;20;1;-1,050372729;21,30540842;0,9;0
2017;3;20;2;-2,367435455;24,9797647;1,1;0
2017;3;20;3;-2,367435455;20,85837235;1,5;0
2017;3;20;4;-1,893656017;20,51078279;1,3;0
2017;3;20;5;-1,363391876;19,83219642;1,4;0
2017;3;20;6;-0,376391233;21,13749312;1;684
2017;3;20;7;0,500057167;22,17453818;0,6;301
2017;3;20;8;1,373504218;21,8614133;0,8;0
2017;3;20;9;2,447235346;21,2404816;0,9;0
2017;3;20;10;3,162385476;20,52471808;1,4;0
2017;3;20;11;4,016350687;20,58097589;1,4;0
2017;3;20;12;4,402657849;18,7510708;1,4;0
2017;3;20;13;4,201516962;18,96159456;1,6;0
2017;3;20;14;4,078016089;19,27840932;1,8;0
2017;3;20;15;4,711223602;18,79429646;1,4;155
2017;3;20;16;3,859619497;19,29068031;1,2;0
2017;3;20;17;2,853681111;25,61358834;0,9;0
2017;3;20;18;2,674144745;23,58682302;0,8;0
2017;3;20;19;2,674144745;17,08060147;1;0
2017;3;20;20;2,674144745;15,29838573;0,6;0
2017;3;20;21;2,674144745;17,62557427;1,2;0
2017;3;20;22;2,674144745;18,16103237;0,8;0
2017;3;20;23;2,674144745;17,9343035;1;0
2017;3;21;0;2,674144745;17,3785526;2,4;0
2017;3;21;1;1,806561287;18,06497145;2,1;0
2017;3;21;2;1,670101166;19,45221757;1,8;0
2017;3;21;3;1,670101166;19,17191068;2,5;0
2017;3;21;4;1,670101166;21,3852537;1,7;0
2017;3;21;5;1,670101166;23,02650176;1,3;0
2017;3;21;6;1,670101166;23,62102903;1,8;0
2017;3;21;7;1,670101166;20,35582142;3,3;0
2017;3;21;8;2,640270226;19,33413306;4,1;528
2017;3;21;9;4,345603085;17,47535523;6,4;282
2017;3;21;10;4,711223602;15,77625034;7,6;876
2017;3;21;11;5,220274405;15,00999782;9,3;746
2017;3;21;12;6,380858906;15,62745235;9,3;496
2017;3;21;13;7,583203854;15,26059419;9,6;353
2017;3;21;14;7,843898773;15,05578194;9,4;2199
2017;3;21;15;7,843898773;14,53814955;8,9;2848
2017;3;21;16;7,843898773;14,59790223;7;2112
2017;3;21;17;7,400418134;15,09711853;7,4;1101
2017;3;21;18;5,825770459;18,54148959;3,2;0
2017;3;21;19;4,269631;18,63039739;3,1;0
2017;3;21;20;2,983492748;18,35645725;3,2;0
2017;3;21;21;2,383288368;18,54189608;3,5;0
2017;3;21;22;1,705196381;17,14912481;3,6;0
2017;3;21;23;1,758060112;16,29027417;3,7;0
2017;3;22;0;2,70923996;15,45334761;6,6;0
2017;3;22;1;2,70923996;16,49997259;5,9;0
2017;3;22;2;2,70923996;16,76650686;6,5;0
2017;3;22;3;2,70923996;16,72657809;4,8;0
2017;3;22;4;2,70923996;15,79604569;5,2;0
2017;3;22;5;2,70923996;17,269807;5;0
2017;3;22;6;2,70923996;19,00886907;6,5;0
2017;3;22;7;3,580723729;18,26569155;6,1;0
2017;3;22;8;3,981810194;17,96727499;5,9;0
2017;3;22;9;5,067029784;17,04608544;8,4;0
2017;3;22;10;6,060795889;15,18536304;7,5;1075
2017;3;22;11;7,185661398;14,23819464;9,6;1406
2017;3;22;12;8,494566147;13,51784023;8,1;3289
2017;3;22;13;9,407391853;12,25774594;8,5;2990
2017;3;22;14;9,416247969;12,15938948;7,8;3577
2017;3;22;15;8,812847137;13,11624548;8,9;3594
2017;3;22;16;8,558144988;14,95101159;8,6;2636
2017;3;22;17;7,496107797;17,91668928;5,7;3184
2017;3;22;18;5,884397441;22,42146517;5,4;0
2017;3;22;19;3,995550543;20,94697915;6,3;0
2017;3;22;20;3,656115081;18,95031856;4,7;0
2017;3;22;21;2,674144745;18,37818569;3,7;0
2017;3;22;22;1,601376048;18,97483705;3,5;0
2017;3;22;23;0,638591766;21,03650137;3,8;0
2017;3;23;0;0,52669613;20,48370234;3,5;0
2017;3;23;1;-0,365451813;20,47543389;1,2;0
2017;3;23;2;-1,32864455;20,77333877;3,8;0
2017;3;23;3;-2,152220285;20,71251154;0;0
2017;3;23;4;-2,777725972;21,92220435;0;0
2017;3;23;5;-3,434043884;22,91273274;2,1;354
2017;3;23;6;-3,407440684;24,58889662;1,9;3600
2017;3;23;7;-1,211080444;20,8655177;3,2;3600
2017;3;23;8;1,118729238;19,16067234;3,4;3600
2017;3;23;9;3,502121701;18,68696403;4,7;3600
2017;3;23;10;5,213156218;17,91639465;4,8;3600
2017;3;23;11;6,3955585;15,10755082;5,8;3600
2017;3;23;12;6,77576828;12,77936874;5,5;3600
2017;3;23;13;7,602744011;11,39996488;6,2;3590
2017;3;23;14;7,808803558;13,72642232;6,5;3592
2017;3;23;15;7,808803558;13,08897808;5,7;3600
2017;3;23;16;7,591971462;13,87664917;5,1;3600
2017;3;23;17;6,495503738;16,01660955;4,1;3217
2017;3;23;18;4,938147067;19,79449633;3,7;0
2017;3;23;19;2,359840084;21,82970584;2,7;0
2017;3;23;20;-0,025910653;24,54752688;1,5;0
2017;3;23;21;-1,781918136;24,95226187;0,7;0
2017;3;23;22;-2,496567742;22,59437678;0;0
2017;3;23;23;-3,434043884;22,23832096;0,7;0
2017;3;24;0;-3,434043884;21,09645209;1,1;0
2017;3;24;1;-4,122709803;22,11032594;0;0
2017;3;24;2;-4,439613342;22,99174372;1,3;0
2017;3;24;3;-4,962220703;23,48686348;0;0
2017;3;24;4;-5,471122742;24,08034802;0;0
2017;3;24;5;-6,491757355;25,22012846;1,1;516
2017;3;24;6;-6,137857441;26,91153156;0;3600
2017;3;24;7;-2,568566818;25,62344998;1,5;3600
2017;3;24;8;0,771162903;21,66268371;1,2;3600
2017;3;24;9;3,862237719;17,58501291;2;3600
2017;3;24;10;5,663168194;14,16021779;3;3600
2017;3;24;11;6,020989357;12,80189431;3,8;3600
2017;3;24;12;6,77576828;12,64316415;3,2;3600
2017;3;24;13;7,3900277;12,78953233;3,8;3600
2017;3;24;14;8,600196006;12,59402566;4,7;3593
2017;3;24;15;8,812847137;12,92389232;4,7;3595
2017;3;24;16;8,45996626;14,61413842;4,2;2425
2017;3;24;17;7,502422799;15,52184249;2,2;0
2017;3;24;18;6,269994294;17,37814964;2,7;0
2017;3;24;19;5,744258881;17,66004738;5,1;0
2017;3;24;20;5,744258881;16,32627829;7,3;0
2017;3;24;21;5,744258881;15,29529825;3,8;0
2017;3;24;22;5,595391324;14,84797985;4,6;0
2017;3;24;23;4,711223602;15,31924406;5,3;0
2017;3;31;10;4,816509247;15,21448818;2,2;0
2017;3;31;11;4,263168922;16,17605333;1,9;0
2017;3;31;12;3,942168322;18,21277848;1;0
2017;3;31;13;5,813182092;15,30157329;1,9;0
2017;3;31;14;5,059444573;15,27509796;3,6;0
2017;3;31;15;4,801347022;17,72606747;3;0
2017;3;31;16;5,27741473;17,40833593;2,6;0
2017;3;31;17;5,877037346;16,97455595;3,1;0
2017;3;31;18;5,342347961;16,99169683;3;0
2017;3;31;19;4,191244163;16,83938494;1,9;0
2017;3;31;20;3,245792007;18,1507493;2,4;0
2017;3;31;21;2,814525604;18,42915476;1,9;0
2017;3;31;22;2,814525604;17,31141191;1,7;0
2017;3;31;23;2,814525604;17,42971853;2;0
2017;4;1;0;2,814525604;17,55111527;1,5;0
2017;4;1;1;2,814525604;17,34764905;1,6;0
2017;4;1;2;2,814525604;16,61974361;1,4;0
2017;4;1;3;2,814525604;16,76808225;1,9;0
2017;4;1;4;2,814525604;16,99681518;1,4;0
2017;4;1;5;2,814525604;16,67738023;1,2;0
2017;4;1;6;2,814525604;17,17726953;1,3;0
2017;4;1;7;3,546937573;17,29729253;0,7;0
2017;4;1;8;3,847560883;16,89856312;1,6;0
2017;4;1;9;4,810517883;16,8639644;1,4;0
2017;4;1;10;4,929102768;16,47470186;1,8;0
2017;4;1;11;6,212910862;14,65927062;3,1;0
2017;4;1;12;7,166741094;13,34264559;5,8;0
2017;4;1;13;8,372606679;13,04392445;6,8;0
2017;4;1;14;10,61224458;11,06157628;8,8;2209
2017;4;1;15;11,02388;10,15856718;6,7;3574
2017;4;1;16;11,02388;12,287522;6;1773
2017;4;1;17;11,02388;11,48714185;5,8;400
2017;4;1;18;10,52993808;12,17410832;6,1;0
2017;4;1;19;9,405365809;13,58709824;6,9;0
2017;4;1;20;8,959335327;12,30440334;5;0
2017;4;1;21;8,077023386;11,89381397;3,7;0
2017;4;1;22;7,955291748;12,6522821;5,7;0
2017;4;1;23;7,955291748;12,47200677;3,9;0
2017;4;2;0;7,566547087;13,42097683;5,2;0
2017;4;2;1;6,923782349;13,51416587;5,6;0
2017;4;2;2;6,894751823;13,88089761;5,5;0
2017;4;2;3;5,91973877;14,13051297;5,4;0
2017;4;2;4;5,91973877;14,46602862;5,5;0
2017;4;2;5;5,91973877;13,83669403;5,7;892
2017;4;2;6;5,91973877;14,18491269;4;1399
2017;4;2;7;5,933050714;14,19925359;5,5;1293
2017;4;2;8;7,137142045;13,70389006;4,8;3421
2017;4;2;9;8,675589544;12,46580719;6,6;3600
2017;4;2;10;9,370789977;12,66573676;5,3;3600
2017;4;2;11;11,53282447;11,39713199;5,6;3600
2017;4;2;12;13,26414328;9,547420706;5,3;2577
2017;4;2;13;14,05889893;8,862669364;4,4;3206
2017;4;2;14;14,05889893;8,708015018;5,6;3217
2017;4;2;15;14,73375092;8,7106027;4,3;3562
2017;4;2;16;14,36871235;8,82058542;3,4;3593
2017;4;2;17;13,97731885;7,778087929;2,3;3600
2017;4;2;18;12,89375132;8,939384886;2,1;1035
2017;4;2;19;11,62234971;10,89909491;2,4;0
2017;4;2;20;9,667632759;12,39410502;1,6;0
2017;4;2;21;8,918136597;13,07872706;1,1;0
2017;4;2;22;8,305250712;12,88599587;1,6;0
2017;4;2;23;6,853588104;13,37409842;1,5;0
2017;4;3;0;5,804489226;13,16278861;1,5;0
2017;4;3;1;4,377275323;15,70900447;1,6;0
2017;4;3;2;3,089807274;17,23400588;2,8;0
2017;4;3;3;2,779430389;18,92863394;3,4;0
2017;4;3;4;2,271802718;17,86231954;3;0
2017;4;3;5;1,740291595;17,58805938;3;0
2017;4;3;6;1,740291595;18,82843421;2,2;0
2017;4;3;7;1,740291595;20,92342001;1,9;0
2017;4;3;8;1,740291595;21,26661956;1,4;0
2017;4;3;9;2,766963358;19,65682314;1,4;1256
2017;4;3;10;4,502255333;17,72252809;1,1;3591
2017;4;3;11;5,523956624;17,02260382;1,3;3527
2017;4;3;12;7,301571376;15,4266573;1;3600
2017;4;3;13;7,843898773;13,90937366;1,5;3600
2017;4;3;14;8,799081129;13,25561464;1,9;3600
2017;4;3;15;9,377785705;10,94712666;2,1;3600
2017;4;3;16;10,37572558;10,21153159;2,1;3600
2017;4;3;17;10,88349915;8,790410903;1,9;3600
2017;4;3;18;10,88349915;8,813721008;1,4;852
2017;4;3;19;9,81054634;10,16293765;2,2;0
2017;4;3;20;7,360383845;11,41606168;2;0
2017;4;3;21;5,81444931;13,0777719;1,7;0
2017;4;3;22;5,486762198;13,46450375;1,4;0
2017;4;3;23;5,757188451;12,24630267;2;0
2017;4;4;0;5,81444931;11,0384584;1,7;0
2017;4;4;1;5,81444931;10,99805225;1,7;0
2017;4;4;2;5,81444931;12,54373642;1,4;0
2017;4;4;3;5,81444931;14,37436569;2,1;0
2017;4;4;4;5,237384613;15,79230591;2,3;0
2017;4;4;5;4,781414032;16,30723169;3,1;0
2017;4;4;6;4,781414032;17,96963448;2,4;8
2017;4;4;7;4,781414032;16,6540209;5,8;2823
2017;4;4;8;4,890880189;14,9395332;5,2;3600
2017;4;4;9;6,47419017;14,30718605;4,1;3600
2017;4;4;10;7,420477067;13,82581536;6,9;3600
2017;4;4;11;8,50761157;12,89047995;5,6;3600
2017;4;4;12;9,092859849;12,62368777;7,9;3600
2017;4;4;13;9,712549701;12,52460729;6,8;3600
2017;4;4;14;9,879455566;11,38859592;8,9;3600
2017;4;4;15;10,88087999;10,85961674;7,6;3600
2017;4;4;16;10,88349915;9,970309568;5,9;3600
2017;4;4;17;10,88349915;10,60257663;4,7;3600
2017;4;4;18;10,36313069;11,66630762;3;495
2017;4;4;19;9,879455566;13,08735533;2,7;0
2017;4;4;20;9,115349832;12,92874715;2,7;0
2017;4;4;21;8,847942352;11,78373117;3,5;0
2017;4;4;22;8,847942352;11,81832256;3,9;0
2017;4;4;23;8,847942352;10,83562278;4,1;0
2017;4;5;0;8,847942352;9,82674606;6,6;0
2017;4;5;1;8,496720099;11,20876831;7,7;0
2017;4;5;2;7,69244547;12,23981919;7,9;0
2017;4;5;3;6,818492889;12,8054261;7,8;0
2017;4;5;4;6,818492889;13,95214041;6,8;0
2017;4;5;5;5,977458574;13,58448258;6,6;0
2017;4;5;6;4,940401892;15,26649954;7,3;0
2017;4;5;7;4,781414032;16,35953;9,2;0
2017;4;5;8;5,730704336;13,69024451;8,3;1724
2017;4;5;9;7,192415974;12,71473268;9,3;3457
2017;4;5;10;9,130013304;11,4024662;9,1;3180
2017;4;5;11;10,63446678;10,61346978;7,8;3531
2017;4;5;12;11,24500789;9,913835777;7,7;3142
2017;4;5;13;12,17906113;9,676318694;8,7;3587
2017;4;5;14;12,15864592;9,984742012;9;3574
2017;4;5;15;7,339593913;10,33430353;8,1;3248
2017;4;5;16;7,356550907;15,6554271;3,2;0
2017;4;5;17;7,140421275;15,2607951;1,5;0
2017;4;5;18;7,242116424;13,83448309;2,3;0
2017;4;5;19;6,035576213;15,32541131;3,4;0
2017;4;5;21;3,402878448;17,08804969;3,2;0
2017;4;5;22;2,6039505;17,07693988;3,3;0
2017;4;5;23;2,6039505;14,9862766;4,4;0
2017;4;6;0;2,6039505;14,70249657;4,1;0
2017;4;6;1;2,6039505;16,24207328;2,8;0
2017;4;6;2;1,631821841;17,46247439;2,8;0
2017;4;6;3;1,599906921;17,54033003;0;0
2017;4;6;4;1,599906921;18,2408301;2,2;0
2017;4;6;5;1,599906921;19,22570563;2,2;2551
2017;4;6;6;1,599906921;20,62680965;3,4;3600
2017;4;6;7;2,800628116;16,67110295;2,9;3600
2017;4;6;8;5,378562678;13,83287278;3,4;3600
2017;4;6;9;6,446030354;13,188622;4,2;3600
2017;4;6;12;10,77820969;10,6223541;4,6;3600
2017;4;6;13;9,937694707;12,09420283;6,1;1225
2017;4;6;14;8,707561493;13,53967991;5,3;0
2017;4;6;15;10,05381123;12,11849225;9,1;0
2017;4;6;16;9,739070892;12,83723113;4,1;0
2017;4;6;17;9,739070892;12,50515758;3,9;0
2017;4;6;18;8,948833993;11,85700291;2,9;101
2017;4;6;19;7,02954128;14,40139082;2,6;0
2017;4;6;20;5,319689861;17,33027289;1,4;0
2017;4;6;21;3,299108885;19,05916576;0;0
2017;4;6;22;2,568855286;17,38805495;0;0
2017;4;6;23;1,843251579;17,03437309;1,1;0
2017;4;7;0;0,490324222;18,29199042;0;0
2017;4;7;1;-0,470741272;18,40603109;0;0
2017;4;7;2;0,192606614;16,86097111;0,7;0
2017;4;7;3;0,880805503;17,18806685;1,1;0
2017;4;7;4;1,564811707;18,33244079;0;0
2017;4;7;5;1,564811707;20,22526256;0;0
